session_id;network_packet_size;protocol_type;login_attempts;session_duration;encryption_used;ip_reputation_score;failed_logins;browser_type;unusual_time_access;attack_detected
SID_02430;433;TCP;4;17.189.458.061.471.200;DES;0.212882897442764;1;Chrome;0;0
SID_02431;612;UDP;3;2.274.049.678.890.300;DES;0.1576186129049559;0;Edge;0;0
SID_02432;296;TCP;1;5.315.487.479.705.890;DES;0.356572384119677;2;Edge;0;1
SID_02433;495;TCP;1;22.059.924.233.929.400;None;0.6180506525049205;2;Firefox;0;1
SID_02434;465;TCP;3;13.614.772.168.333.500;AES;0.38219680907865144;1;Chrome;0;1
SID_02435;545;TCP;4;5.141.593.076.306.440;AES;0.3451747005871263;2;Firefox;0;0
SID_02436;426;TCP;6;7.821.303.806.453.970;AES;0.0825569274521934;0;Chrome;0;0
SID_02437;473;TCP;2;18.649.283.385.413.700;AES;0.07664461409668218;3;Safari;1;1
SID_02438;665;TCP;4;4.304.589.753.232.570;AES;0.04375790571555916;2;Edge;0;0
SID_02439;412;TCP;4;7.386.066.734.406.190;None;0.23236513212502333;1;Chrome;0;0
SID_02440;178;TCP;4;2.980.644.887.672.820;AES;0.5320035905379513;2;Edge;0;0
SID_02441;849;TCP;5;32.781.638.102.255.200;AES;0.6007120510894748;1;Safari;0;1
SID_02442;776;TCP;3;13.178.164.350.694.800;AES;0.05892414766839597;0;Chrome;0;0
SID_02443;241;TCP;1;14.520.947.192.465.500;AES;0.12090752545407092;1;Chrome;0;0
SID_02444;637;TCP;4;6.090.396.370.198.220;AES;0.3726030214044275;0;Chrome;1;1
SID_02445;399;UDP;6;1.813.857.416.216.720;AES;0.516370593280863;2;Firefox;0;1
SID_02446;552;UDP;4;10.675.142.904.894.000;None;0.23542015662830604;3;Unknown;0;1
SID_02447;558;TCP;10;4.551.163.274.489.720;AES;0.4582420352028848;1;Chrome;0;1
SID_02448;453;TCP;2;6.558.276.449.885.370;AES;0.34110651138615183;2;Unknown;0;0
SID_02449;343;TCP;6;9.573.152.400.486.080;None;0.050836945419995776;1;Chrome;0;0
SID_02450;361;TCP;9;6.227.633.509.536.850;AES;0.4798600921879466;0;Firefox;0;1
SID_02451;316;TCP;3;14.269.180.494.409.500;AES;0.5136091676394358;4;Firefox;0;1
SID_02452;333;TCP;7;28.629.724.752.725.500;AES;0.17691776189357944;3;Chrome;0;1
SID_02453;486;UDP;3;54.177.058.324.436.700;DES;0.238462280264358;3;Chrome;0;1
SID_02454;356;TCP;3;803.268.540.876.398;DES;0.36480159059050327;1;Chrome;0;1
SID_02455;636;TCP;5;10.498.423.668.013.400;AES;0.30334971570636654;0;Safari;0;0
SID_02456;797;UDP;3;11.594.005.114.985.200;None;0.45507314113115904;1;Firefox;0;0
SID_02457;383;TCP;5;8.897.716.664.147.350;DES;0.3158533744191446;2;Firefox;0;1
SID_02458;547;TCP;3;8.951.620.002.489.300;DES;0.3477060534031414;1;Chrome;0;0
SID_02459;599;ICMP;1;1.675.649.620.164.120;DES;0.7577926213546816;3;Chrome;0;1
SID_02460;594;UDP;4;1.192.563.433.143.310;DES;0.17971132925614539;0;Chrome;0;1
SID_02461;515;UDP;5;9.715.017.693.727.640;DES;0.16061276656495566;3;Chrome;0;1
SID_02462;648;TCP;5;6.703.791.245.580.130;AES;0.40311247353872326;3;Chrome;0;1
SID_02463;596;TCP;9;5.647.013.358.152.080;AES;0.35428192790783647;2;Safari;0;1
SID_02464;252;UDP;6;10.045.157.097.545.400;AES;0.396954910299958;1;Firefox;0;0
SID_02465;673;TCP;2;4.711.690.531.672.540;AES;0.22368673576961381;1;Chrome;0;0
SID_02466;677;UDP;3;14.279.352.974.152.600;None;0.4104823232995676;3;Chrome;0;1
SID_02467;347;TCP;7;17.974.196.962.831.100;None;0.4297183477779996;2;Edge;0;1
SID_02468;507;TCP;3;5.197.466.368.862.060;AES;0.11394237474337279;2;Unknown;0;0
SID_02469;636;ICMP;5;5.336.708.202.522.630;AES;0.14230588240470912;2;Unknown;0;1
SID_02470;458;TCP;1;1.200.910.096.672.090;DES;0.17785515791796871;3;Firefox;0;1
SID_02471;714;TCP;2;1.715.364.364.752.320;AES;0.04131332637468079;1;Chrome;0;0
SID_02472;972;TCP;2;28.505.399.362.475.500;DES;0.28714055241997166;3;Firefox;0;1
SID_02473;342;TCP;8;8.703.942.063.328.090;DES;0.26691987271161344;1;Chrome;0;1
SID_02474;223;TCP;8;4.258.733.426.969.410;DES;0.12823372964669902;2;Chrome;0;1
SID_02475;560;TCP;5;2.840.422.916.696.910;DES;0.10485579327867257;0;Edge;0;0
SID_02476;644;TCP;4;7.770.691.038.728.200;AES;0.6140215861964506;1;Firefox;0;1
SID_02477;453;UDP;6;7.244.074.583.419.510;AES;0.13972376946686188;1;Chrome;1;0
SID_02478;790;TCP;3;12.476.751.074.726.100;AES;0.14657310992232755;2;Chrome;0;0
SID_02479;232;ICMP;7;5.951.301.204.432.220;DES;0.5648408488898545;0;Chrome;0;1
SID_02480;638;TCP;3;18.455.811.874.579.300;AES;0.05719042682244771;1;Edge;1;1
SID_02481;378;TCP;8;42.009.640.478.874.000;None;0.3449284967255533;1;Chrome;0;1
SID_02482;843;TCP;6;1.124.004.292.308.580;AES;0.5909786491178746;1;Chrome;0;0
SID_02483;898;UDP;5;7.669.017.500.257.260;DES;0.17253796647166483;2;Unknown;0;1
SID_02484;346;ICMP;4;885.236.454.426.187;AES;0.35289552747031566;0;Chrome;1;1
SID_02485;390;UDP;4;41.573.963.229.444.100;None;0.16724873094388282;2;Edge;0;1
SID_02486;671;TCP;4;3.320.372.773.497.430;AES;0.1266630011072958;1;Chrome;0;0
SID_02487;422;TCP;3;15.165.488.062.376.100;DES;0.265948232696585;1;Chrome;0;0
SID_02488;490;UDP;4;6.865.481.181.809.760;None;0.8692766101039556;1;Chrome;0;1
SID_02489;505;UDP;1;8.797.413.368.460.590;AES;0.2732073896688312;3;Edge;0;1
SID_02490;116;ICMP;2;10.913.162.529.870.600;DES;0.4279560944112807;0;Chrome;0;0
SID_02491;497;TCP;2;9.995.257.084.178.680;DES;0.4741921065655816;2;Unknown;0;0
SID_02492;362;ICMP;7;47.046.888.309.685.400;AES;0.2263665124277125;2;Chrome;0;1
SID_02493;401;TCP;4;36.540.894.025.695.300;DES;0.025800581867864717;2;Edge;0;0
SID_02494;788;TCP;5;2.120.627.697.090.200;DES;0.16454498738228923;2;Edge;0;0
SID_02495;248;TCP;3;44.354.345.110.450.200;AES;0.20408323647439658;2;Chrome;1;0
SID_02496;662;TCP;3;17.413.326.675.746.400;DES;0.24244608620707617;1;Chrome;0;0
SID_02497;444;UDP;4;376.054.215.233.532;AES;0.14832733878377763;1;Chrome;0;0
SID_02498;444;UDP;2;3.132.972.159.745.660;AES;0.2124013847178427;1;Chrome;0;1
SID_02499;658;UDP;7;571.797.179.988.589;None;0.26725995740848874;2;Chrome;0;1
SID_02500;568;TCP;4;40.986.414.077.774.000;DES;0.24341681768307202;3;Chrome;0;1
SID_02501;614;TCP;4;12.420.267.358.378.000;DES;0.4872482378967995;1;Firefox;0;0
SID_02502;693;UDP;4;11.688.162.333.258.500;None;0.35109308416120694;1;Chrome;1;0
SID_02503;433;TCP;5;1.184.043.805.617.990;DES;0.03453148252554134;2;Edge;0;0
SID_02504;377;UDP;1;3.688.091.714.730.070;DES;0.15940030446200476;1;Chrome;0;0
SID_02505;282;TCP;5;41.854.596.171.578.700;AES;0.3366618430528269;3;Firefox;0;1
SID_02506;334;TCP;5;10.196.934.262.765.300;AES;0.372183183622193;2;Chrome;0;0
SID_02507;1089;TCP;5;10.609.252.746.849.000;DES;0.2820774584206103;1;Chrome;0;0
SID_02508;748;UDP;5;15.280.000.202.814.400;None;0.32213328214421927;1;Unknown;1;1
SID_02509;229;TCP;4;6.234.142.694.884.550;AES;0.51609505565024;2;Edge;0;0
SID_02510;235;TCP;4;15.099.745.466.984.600;DES;0.4168748897566341;3;Unknown;1;1
SID_02511;596;UDP;6;12.623.629.503.976.100;AES;0.22361709674524322;3;Edge;1;1
SID_02512;609;TCP;2;3.752.136.421.386.020;AES;0.1916037355137366;0;Chrome;0;1
SID_02513;609;UDP;4;8.567.602.413.505.000;DES;0.09774360733288609;1;Firefox;0;0
SID_02514;449;TCP;1;20.289.287.051.885.000;AES;0.3172593521154966;2;Edge;0;0
SID_02515;474;TCP;2;3.380.141.642.177.870;AES;0.4875207379981715;2;Firefox;0;0
SID_02516;565;UDP;3;3.743.938.864.795.300;AES;0.07709986044254102;1;Firefox;0;0
SID_02517;517;TCP;1;19.179.431.144.885.400;None;0.5658961101175441;3;Chrome;0;1
SID_02518;64;TCP;3;19.944.852.902.419.400;DES;0.1857390986498856;3;Chrome;1;1
SID_02519;454;TCP;4;24.403.208.350.697.200;AES;0.1779413005760018;1;Firefox;0;0
SID_02520;329;TCP;4;7.453.151.389.154.200;AES;0.5790265018660288;2;Firefox;1;0
SID_02521;535;TCP;3;0.8869124362843446;AES;0.4073518218821006;1;Firefox;0;0
SID_02522;1097;TCP;7;46.142.204.832.841.500;DES;0.41192146027025817;1;Firefox;0;1
SID_02523;573;UDP;4;6.725.263.127.899.990;DES;0.3947894008479906;3;Chrome;0;1
SID_02524;437;UDP;5;2.521.390.960.438.960;None;0.2407743928977264;1;Unknown;0;1
SID_02525;684;TCP;3;24.061.347.253.735.500;None;0.3397472825356289;0;Chrome;0;0
SID_02526;596;TCP;4;3.530.210.488.588.550;DES;0.194703652583981;1;Firefox;1;1
SID_02527;584;TCP;3;24.422.629.246.522.800;DES;0.7226769577404867;1;Firefox;0;1
SID_02528;621;TCP;8;15.640.162.824.785.800;DES;0.40723258996343353;1;Chrome;0;1
SID_02529;911;TCP;2;823.662.490.520.027;AES;0.29218329156167966;2;Edge;0;0
SID_02530;273;TCP;6;14.126.246.815.898.900;DES;0.3308179496431512;1;Chrome;0;0
SID_02531;594;TCP;5;1.575.627.818.454.490;AES;0.5371957000712348;3;Chrome;0;1
SID_02532;314;TCP;5;45.675.772.123.306.300;AES;0.32584978782330715;2;Firefox;0;0
SID_02533;611;TCP;1;5.194.228.265.383.160;None;0.09583024497660989;2;Chrome;0;0
SID_02534;316;UDP;6;3.046.836.963.212.400;DES;0.6138605216162406;2;Chrome;0;1
SID_02535;416;UDP;3;13.579.157.701.805.000;AES;0.4833182981600944;2;Chrome;0;0
SID_02536;440;TCP;2;12.791.716.433.251.500;None;0.045572227096216666;1;Chrome;0;1
SID_02537;695;UDP;5;7.011.046.805.257.120;DES;0.27154957103523875;2;Chrome;0;0
SID_02538;683;TCP;1;4.946.548.172.856.340;AES;0.4685477412891469;1;Chrome;0;0
SID_02539;250;UDP;1;18.000.753.074.007.500;DES;0.11558843778147318;2;Chrome;0;0
SID_02540;510;TCP;3;13.059.890.445.030.200;AES;0.21474284381650746;1;Chrome;1;1
SID_02541;358;UDP;4;5.818.413.407.597.430;AES;0.86087921829033;1;Firefox;0;1
SID_02542;248;TCP;3;25.230.664.194.172.700;None;0.2634466767729204;2;Chrome;0;0
SID_02543;456;TCP;3;12.745.867.168.846.700;DES;0.5821378707404556;1;Edge;0;0
SID_02544;438;TCP;4;6.436.308.247.001.740;None;0.040966364088500934;1;Edge;0;1
SID_02545;985;TCP;1;28.081.565.241.611.300;None;0.3756695836992313;2;Firefox;0;0
SID_02546;586;TCP;2;24.545.471.275.929.100;AES;0.29988594999509866;0;Edge;1;1
SID_02547;224;TCP;3;8.944.833.675.030.080;None;0.5381632489089905;2;Unknown;1;0
SID_02548;387;UDP;3;28.064.738.088.200.200;DES;0.23822722417814404;1;Firefox;0;0
SID_02549;704;TCP;4;1.223.591.819.949.010;AES;0.4974655331730095;1;Chrome;0;0
SID_02550;917;TCP;4;9.141.792.415.779.070;DES;0.25528534445471;0;Chrome;0;0
SID_02551;182;TCP;5;1.755.770.347.300.080;AES;0.10573738661432167;2;Chrome;0;0
SID_02552;124;ICMP;1;1.924.177.588.065.000;AES;0.3882339041002734;4;Edge;1;1
SID_02553;874;UDP;6;1.140.612.788.900.400;AES;0.3779117264492466;2;Chrome;0;0
SID_02554;577;UDP;2;13.852.820.877.980.100;DES;0.14621112722121812;1;Chrome;0;0
SID_02555;326;TCP;7;12.583.147.837.810.100;AES;0.2365117459134126;1;Safari;0;1
SID_02556;606;TCP;4;16.499.468.491.170.500;AES;0.20644115487307285;2;Edge;0;1
SID_02557;64;TCP;2;3.320.740.715.917.180;DES;0.10213712326143337;3;Chrome;0;1
SID_02558;500;TCP;3;34.086.108.243.682.400;DES;0.35332726083703186;1;Chrome;0;0
SID_02559;565;TCP;7;26.235.304.762.437;AES;0.47396226567863137;0;Chrome;0;1
SID_02560;684;TCP;5;217.810.182.465.868;None;0.20136412098265136;2;Chrome;0;0
SID_02561;297;TCP;2;4.602.061.220.323.400;DES;0.10162740548035372;0;Chrome;1;0
SID_02562;517;TCP;3;46.893.505.167.358.300;None;0.22101547338614794;1;Firefox;0;0
SID_02563;314;TCP;5;12.293.830.491.572.300;AES;0.08483383339133085;0;Chrome;0;0
SID_02564;551;UDP;3;12.387.150.151.976.300;None;0.3663752984378002;1;Chrome;0;0
SID_02565;320;TCP;1;17.581.728.863.342.000;None;0.2953029278222775;2;Edge;0;0
SID_02566;418;UDP;6;13.876.039.462.077.700;DES;0.40646345978208714;2;Chrome;0;0
SID_02567;300;TCP;8;13.718.069.441.966.900;None;0.46757781999802767;3;Firefox;0;1
SID_02568;630;TCP;6;1.313.637.233.611.590;DES;0.21625665265409755;2;Firefox;0;0
SID_02569;671;TCP;2;1.324.047.491.146.980;AES;0.4910478438427103;1;Chrome;0;0
SID_02570;453;UDP;5;2.742.391.858.934.270;None;0.30487748057367736;1;Chrome;0;0
SID_02571;507;TCP;5;6.399.495.757.304.090;DES;0.45916007569777595;2;Edge;0;0
SID_02572;210;UDP;2;25.051.313.813.300.300;AES;0.29659142230255653;0;Unknown;0;0
SID_02573;440;TCP;4;6.514.209.267.871.470;AES;0.2863041748008081;1;Firefox;0;1
SID_02574;489;TCP;3;47.547.809.757.242.800;DES;0.5498895175379362;1;Chrome;0;1
SID_02575;1024;UDP;4;5.611.209.915.963.740;DES;0.3418712564048858;2;Chrome;0;0
SID_02576;277;TCP;1;8.880.224.260.686.510;None;0.11059422797051495;0;Firefox;0;0
SID_02577;792;UDP;4;15.824.672.971.734.900;DES;0.22467187670544925;1;Chrome;1;1
SID_02578;699;TCP;8;8.932.065.066.013.270;AES;0.23522902777601543;0;Edge;0;1
SID_02579;556;TCP;6;10.762.029.916.024.900;DES;0.21025111721572654;1;Chrome;0;1
SID_02580;851;UDP;6;15.891.011.131.968.700;AES;0.3248138681476976;1;Firefox;0;0
SID_02581;574;ICMP;4;3.877.275.313.446.240;DES;0.5394095355399767;0;Chrome;0;1
SID_02582;577;TCP;1;703.214.826.926.875;DES;0.15658659492124716;2;Firefox;0;0
SID_02583;489;UDP;3;7.728.187.087.516.290;None;0.3245025013253783;3;Firefox;0;1
SID_02584;744;TCP;6;25.252.853.119.654.600;DES;0.3559000231655941;1;Chrome;0;0
SID_02585;719;UDP;5;29.505.358.255.877.500;DES;0.08575792419210353;0;Chrome;0;1
SID_02586;374;TCP;3;10.061.927.839.873.800;None;0.22606414246058934;2;Chrome;0;1
SID_02587;236;TCP;8;9.527.763.220.678.350;None;0.22745644129915182;0;Edge;1;1
SID_02588;459;TCP;6;20.820.938.785.414.800;AES;0.3374424517702798;1;Firefox;0;0
SID_02589;339;TCP;3;11.216.569.799.548.400;AES;0.14476831603140652;1;Safari;0;0
SID_02590;487;TCP;3;29.788.819.158.344.500;None;0.23741362298216243;3;Edge;1;1
SID_02591;747;TCP;7;3.529.380.482.938.780;None;0.1666420762181048;1;Chrome;0;1
SID_02592;408;TCP;8;3.520.442.330.728.500;AES;0.2537468147098622;2;Unknown;0;1
SID_02593;491;ICMP;2;13.918.200.112.210.800;AES;0.10284998766761709;2;Firefox;1;0
SID_02594;511;TCP;3;41.026.647.561.443.600;AES;0.5342893935687621;3;Chrome;0;1
SID_02595;669;TCP;6;18.244.180.291.632.100;DES;0.19436694377416874;0;Firefox;1;0
SID_02596;64;TCP;2;419.419.472.781.961;None;0.3691954212877608;2;Edge;0;0
SID_02597;378;UDP;5;6.089.058.438.549.630;AES;0.2835776709470378;2;Chrome;0;0
SID_02598;542;TCP;2;13.840.738.335.434.200;DES;0.2188567638032428;3;Unknown;0;1
SID_02599;740;TCP;5;29.171.284.646.949.800;None;0.011742424033790649;2;Firefox;0;0
SID_02600;401;TCP;1;34.679.722.334.208.800;DES;0.16302448466844557;0;Chrome;0;0
SID_02601;124;TCP;2;2.258.270.140.527.370;AES;0.5928282524224981;1;Firefox;0;0
SID_02602;623;TCP;3;6.759.528.033.178.080;DES;0.2432663229822637;1;Chrome;0;0
SID_02603;372;TCP;1;5.245.214.082.206.130;AES;0.41063925746354285;0;Chrome;1;0
SID_02604;262;TCP;2;6.399.532.072.962.700;DES;0.3628982286195959;0;Chrome;0;0
SID_02605;375;TCP;3;1.489.046.403.133.020;AES;0.6056664261136391;2;Chrome;0;1
SID_02606;463;TCP;3;10.705.603.269.950.200;AES;0.35490545605283835;1;Chrome;0;0
SID_02607;379;TCP;3;5.488.355.468.403.820;AES;0.4789229358934461;3;Edge;1;1
SID_02608;64;TCP;2;26.954.258.225.933.300;AES;0.4846751303273669;1;Edge;0;0
SID_02609;679;UDP;5;4.952.389.398.754.770;None;0.6259628768542366;1;Chrome;0;1
SID_02610;754;UDP;1;2.768.907.900.834.670;AES;0.5992097652521454;1;Edge;1;0
SID_02611;630;TCP;4;9.630.469.808.379.560;None;0.8748601279239858;3;Chrome;0;1
SID_02612;272;TCP;5;7.624.347.383.113.050;AES;0.14194090180243604;2;Chrome;0;0
SID_02613;459;TCP;3;39.293.945.089.630.700;None;0.7220176901330656;2;Chrome;0;1
SID_02614;498;TCP;6;30.178.431.886.619.700;None;0.6748359907812111;3;Firefox;0;1
SID_02615;619;TCP;3;16.832.277.144.791.700;AES;0.1549861318732752;0;Unknown;0;0
SID_02616;633;TCP;6;9.171.637.037.248.460;None;0.37651462107451417;0;Chrome;0;0
SID_02617;353;UDP;4;10.064.104.690.966.100;DES;0.051286023015219985;4;Edge;0;1
SID_02618;516;UDP;7;7.711.369.980.074.230;DES;0.5685999214347662;3;Edge;1;1
SID_02619;591;TCP;2;62.568.652.826.340.200;DES;0.253428316618379;1;Edge;0;1
SID_02620;791;TCP;2;4.887.289.818.321.440;AES;0.294776220977087;2;Chrome;0;0
SID_02621;640;UDP;3;44.853.319.755.921.300;DES;0.43232664041231744;2;Firefox;1;0
SID_02622;657;UDP;3;2.133.142.326.807.410;AES;0.06862354645925454;3;Chrome;0;1
SID_02623;516;ICMP;5;5.950.608.743.831.240;DES;0.4897558205911837;1;Chrome;0;0
SID_02624;782;TCP;2;16.692.342.406.319.700;DES;0.6814088249890093;2;Safari;0;1
SID_02625;581;TCP;3;8.122.746.878.324.730;DES;0.23304241919063626;1;Chrome;0;0
SID_02626;327;TCP;2;1.030.640.627.687.540;DES;0.7015845149568294;2;Chrome;1;1
SID_02627;780;TCP;2;22.518.809.592.077.400;None;0.1038510860614863;1;Firefox;0;0
SID_02628;639;TCP;1;594.704.256.723.197;None;0.5479748138330875;1;Edge;0;0
SID_02629;411;TCP;3;27.729.038.326.574.700;AES;0.5912528758358558;2;Chrome;0;0
SID_02630;404;UDP;6;9.967.623.754.191.340;AES;0.27364471759779696;1;Chrome;1;0
SID_02631;559;UDP;4;4.098.467.818.140.470;AES;0.10766430025777797;4;Chrome;0;1
SID_02632;592;TCP;7;4.961.679.607.657.300;None;0.3775703959462985;2;Edge;0;1
SID_02633;539;UDP;3;22.519.606.585.351.000;None;0.3636439111654241;2;Safari;0;1
SID_02634;562;TCP;9;2.644.249.130.869.480;AES;0.18417489587385408;1;Chrome;0;1
SID_02635;839;UDP;4;15.824.939.318.395.800;AES;0.2036813501556559;0;Chrome;0;0
SID_02636;714;TCP;5;6.455.877.931.415.110;DES;0.4853322736459014;1;Safari;0;0
SID_02637;538;TCP;5;12.532.019.988.366.000;DES;0.18233929033138424;2;Chrome;0;0
SID_02638;688;TCP;3;24.980.127.618.952.600;None;0.4336956280751289;1;Chrome;0;0
SID_02639;293;TCP;7;604.803.737.602.062;AES;0.2258477701927045;1;Safari;0;1
SID_02640;579;TCP;3;25.708.076.821.466.300;None;0.177786667001589;2;Unknown;0;1
SID_02641;861;TCP;3;7.103.563.455.794.340;AES;0.17363569518190786;2;Chrome;0;0
SID_02642;456;ICMP;5;1.141.221.706.903.350;AES;0.7111387333990694;2;Unknown;0;1
SID_02643;330;TCP;2;28.961.632.323.807.900;AES;0.559469212711255;0;Chrome;0;0
SID_02644;369;TCP;9;10.474.336.385.363.300;None;0.18743462864717927;2;Firefox;1;1
SID_02645;282;TCP;5;5.606.518.068.338.940;AES;0.23967042284586162;2;Edge;0;1
SID_02646;343;TCP;9;2.029.006.304.987.580;AES;0.27251157482757826;3;Chrome;0;1
SID_02647;425;TCP;3;16.307.384.544.962.200;None;0.48741049784060914;1;Edge;0;0
SID_02648;218;UDP;7;3.652.648.229.378.250;DES;0.2746181841160222;0;Safari;0;1
SID_02649;503;TCP;5;9.875.548.510.164.360;None;0.6606356742991546;1;Edge;0;1
SID_02650;680;TCP;5;23.253.042.709.977.000;DES;0.5818049261019438;1;Chrome;0;0
SID_02651;318;UDP;8;18.725.164.465.369.900;AES;0.1759390153224216;2;Chrome;0;1
SID_02652;803;TCP;6;11.092.193.037.466.900;AES;0.28402408036508703;0;Chrome;0;0
SID_02653;602;TCP;4;6.354.530.029.906.890;AES;0.6506075441258683;2;Edge;0;1
SID_02654;706;UDP;5;15.182.198.028.713.600;AES;0.6038237440439269;2;Edge;0;1
SID_02655;368;TCP;3;5.382.063.692.372.770;AES;0.38814036558855286;3;Chrome;0;1
SID_02656;670;TCP;11;11.749.239.928.400.500;None;0.7526925922365804;1;Chrome;0;1
SID_02657;281;UDP;7;3.125.670.213.354.280;AES;0.27001096826675064;1;Firefox;0;1
SID_02658;678;TCP;3;7.373.457.980.423.980;AES;0.13526281179041488;3;Edge;0;1
SID_02659;534;TCP;3;8.159.891.803.969.530;None;0.40805823545584036;0;Chrome;0;0
SID_02660;610;ICMP;4;1.139.320.243.649.930;DES;0.146012048247992;3;Chrome;1;1
SID_02661;264;TCP;6;12.855.065.445.100.500;DES;0.5900912432804126;2;Firefox;0;0
SID_02662;320;TCP;2;2.589.271.503.215.930;None;0.3359105988406598;0;Edge;0;0
SID_02663;619;UDP;7;3.889.818.616.245.020;DES;0.5113185218220787;1;Unknown;0;1
SID_02664;310;UDP;4;18.568.194.082.122.900;None;0.4903816990667975;2;Chrome;0;0
SID_02665;592;TCP;5;11.021.353.180.104.700;DES;0.2961154352213594;0;Safari;0;0
SID_02666;226;TCP;3;25.256.709.139.037.900;DES;0.5468992914209417;0;Edge;0;1
SID_02667;669;UDP;4;39.677.483.343.165.400;DES;0.4417321976576355;1;Chrome;0;0
SID_02668;253;UDP;3;12.997.487.624.107.700;DES;0.0958863871345626;0;Firefox;0;0
SID_02669;610;TCP;2;3.321.731.671.764.990;AES;0.26363734604337896;2;Firefox;0;0
SID_02670;625;TCP;6;2.756.845.249.767.660;AES;0.09982338947696742;2;Edge;0;0
SID_02671;360;TCP;2;8.425.626.859.264.670;AES;0.621444050534454;3;Firefox;0;1
SID_02672;616;UDP;5;2.963.148.530.576.030;AES;0.40124319852169277;2;Chrome;0;0
SID_02673;552;UDP;2;5.173.661.088.305.180;DES;0.15694174812083878;0;Chrome;0;0
SID_02674;392;ICMP;6;1.440.422.584.133.900;DES;0.09713634705485619;1;Chrome;0;0
SID_02675;298;UDP;6;10.372.696.938.039.700;DES;0.5136265039916885;1;Safari;0;0
SID_02676;107;TCP;3;33.837.160.741.785.900;None;0.6429901611897976;1;Chrome;0;1
SID_02677;569;TCP;2;43.126.751.128.667.400;DES;0.3113790031487307;2;Chrome;0;0
SID_02678;187;UDP;5;10.147.787.963.558.400;AES;0.057147236679945104;1;Unknown;0;1
SID_02679;519;UDP;6;20.890.938.349.585.500;AES;0.01388279123478312;1;Chrome;0;0
SID_02680;447;TCP;6;8.607.793.277.490.610;AES;0.24570383401339502;3;Chrome;0;1
SID_02681;635;TCP;2;10.925.926.781.164.600;None;0.18881196854269786;0;Firefox;1;0
SID_02682;439;UDP;7;3.112.314.766.196.420;DES;0.3928592769926949;0;Chrome;0;1
SID_02683;434;TCP;2;18.575.040.042.054.300;None;0.09216798134258608;2;Edge;0;0
SID_02684;646;TCP;2;2.608.243.922.452.570;AES;0.03533867150907409;1;Chrome;1;0
SID_02685;567;TCP;3;9.469.753.070.536.360;DES;0.7307587707755949;2;Chrome;0;1
SID_02686;563;TCP;4;14.402.491.378.546.100;DES;0.12148997287626966;1;Chrome;0;1
SID_02687;593;TCP;5;25.350.611.376.996.300;None;0.43312270531831965;2;Firefox;0;0
SID_02688;192;UDP;6;34.669.724.713.208.900;DES;0.20391037618624944;3;Firefox;0;1
SID_02689;651;TCP;1;21.206.040.565.814.200;DES;0.47761267942173247;1;Chrome;1;0
SID_02690;622;TCP;1;9.014.714.373.437.520;None;0.2619151707352193;2;Firefox;0;0
SID_02691;296;TCP;3;15.367.162.047.509.500;None;0.6713570078033501;2;Edge;0;1
SID_02692;451;UDP;4;4.035.847.211.698.910;AES;0.04507149943133456;4;Edge;0;1
SID_02693;492;ICMP;8;15.221.263.453.728.400;DES;0.3435576929572656;1;Chrome;0;1
SID_02694;473;UDP;8;29.354.628.977.279.300;AES;0.5566161839811695;1;Safari;0;1
SID_02695;566;UDP;2;17.794.038.513.194.000;None;0.1374563992772291;1;Chrome;0;0
SID_02696;786;TCP;2;26.431.813.678.708.300;None;0.13657959442436873;1;Chrome;0;0
SID_02697;716;TCP;6;10.573.701.396.481.500;AES;0.21624613653767322;0;Chrome;0;1
SID_02698;237;TCP;5;44.000.240.354.372.300;None;0.4191930738628011;3;Chrome;0;1
SID_02699;624;TCP;5;9.339.019.142.786.810;DES;0.19212577485015092;1;Firefox;0;0
SID_02700;765;UDP;2;5.953.841.817.924.240;DES;0.14937799480652714;4;Firefox;0;1
SID_02701;577;TCP;7;7.891.814.952.450.730;DES;0.318602344886231;1;Chrome;0;1
SID_02702;718;ICMP;1;878.882.735.540.743;AES;0.27368598271060796;1;Chrome;0;0
SID_02703;902;TCP;4;7.981.002.993.818.910;None;0.37000268027350464;1;Chrome;0;0
SID_02704;704;TCP;2;8.738.568.431.143.930;AES;0.19010830207422036;0;Chrome;0;1
SID_02705;549;TCP;7;6.721.083.318.928.840;None;0.564031490404344;3;Chrome;0;1
